1,20140107
416474652-1,Puce,M,452.03,Timothy Franklin,85944 Merchant Drive,Western Sahara,3-(935)677-0555,370,Ronald Foster,Onsite Consultant Sales,WinterPromotion,78,20140411,20140219,20140811,145.62,119.17,84.91,Yodo
638620165-5,Goldenrod,XL,666.77,Lillian Howell,1743 Sutteridge Court,Belgium,5-(951)889-4976,619,Louise Woods,Telephone,ValentinesPromotion,92,20140406,20141006,20141005,422.82,294.39,34.99,Realblab
463718796-6,Maroon,XS,866.78,Irene Franklin,07615 Cottonwood Avenue,Sudan,7-(612)720-7247,264,Albert Hill,Onsite Consultant Sales,EasterPromotion,3,20140604,20140602,20140912,678.23,463.99,15.12,Skimia
939646297-7,Turquoise,M,640.52,Adam Richardson,1682 East Drive,Croatia,8-(952)416-6340,725,Jeffrey Peterson,Telephone,XMASPromotion,30,20141108,20141009,20140614,911.64,110.13,85.0,Mymm
398844385-9,Green,M,158.73,Sean Austin,86 Colorado Trail,El Salvador,6-(428)684-5146,17,Joan King,OnlineSales,NewYearPromotion,5,20140912,20140517,20140604,243.65,150.39,3.53,Yombu
392706076-3,Blue,2XL,768.72,Steven Dunn,221 Lyons Terrace,Bhutan,1-(624)845-7668,711,Harry Carr,Onsite Consultant Sales,BankHolidayPromotion,67,20141120,20140216,20140904,432.47,195.53,84.09,Fiveclub
155383528-X,Goldenrod,2XL,413.55,Lisa Hunter,455 Vernon Alley,Georgia,2-(245)779-9016,481,Roy Fuller,Order via Third Party,ValentinesPromotion,19,20141007,20140601,20140910,642.18,319.68,1.46,Twitternation
984092915-1,Violet,XL,920.72,Debra Fields,198 Cordelia Terrace,Austria,5-(283)497-4924,271,Mark Fisher,OnlineSales,XMASPromotion,58,20141116,20140817,20141103,723.62,683.69,50.75,Vidoo
620131261-7,Fuscia,L,470.43,Mark Alexander,76377 Atwood Street,Nepal,6-(909)757-5837,12,Shawn Armstrong,Order via Third Party,BankHolidayPromotion,20,20140320,20140311,20140407,175.9,772.13,89.08,Tagtune
394121980-4,Khaki,S,735.48,Donald Myers,040 Stone Corner Point,Equatorial Guinea,2-(514)256-7810,545,Jerry Baker,Onsite Consultant Sales,AutumnPromotion,13,20140717,20141110,20140501,78.25,960.49,78.01,Twitternation
761088888-5,Yellow,3XL,260.06,William Burns,996 Washington Alley,Monaco,8-(452)177-5607,763,Peter Richardson,Order via Third Party,BankHolidayPromotion,13,20140511,20140807,20140420,463.64,467.89,64.09,Ozu
611374919-3,Blue,2XL,217.47,Ruth Cole,6629 Dahle Trail,Malaysia,3-(644)794-2781,431,Robin Marshall,Telephone,SpringPromotion,26,20141119,20141008,20140208,449.52,552.57,62.52,Centidel
874320614-X,Teal,L,880.71,Paula Hunter,81 Dryden Pass,Aruba,7-(067)333-1608,334,Roger Carter,Onsite Consultant Sales,WinterPromotion,61,20140318,20140213,20141015,838.73,236.21,49.2,Twinte
913833740-1,Fuscia,3XL,470.28,Brenda Simmons,88 Basil Park,Ecuador,7-(305)686-1727,841,Deborah Rose,Onsite Consultant Sales,BankHolidayPromotion,68,20140614,20140610,20140402,401.95,803.39,83.18,Twinte
885362601-1,Blue,S,167.82,David Welch,70 Derek Lane,Solomon Islands,9-(766)328-8828,119,Steven Spencer,Onsite Consultant Sales,BankHolidayPromotion,79,20140713,20140810,20140514,966.67,356.28,33.21,Fanoodle
231148259-9,Fuscia,3XL,230.39,Russell Bailey,042 Pearson Parkway,Norway,1-(371)212-2368,169,Anthony Walker,Telephone,BankHolidayPromotion,91,20140917,20140919,20140706,211.01,829.4,82.07,Divape
478545555-1,Indigo,S,964.12,Louis Bell,672 Duke Avenue,Bulgaria,1-(868)013-7739,871,Joshua Mccoy,Onsite Consultant Sales,WinterPromotion,92,20140208,20140720,20140704,319.07,749.38,83.52,Fivespan
984483904-1,Maroon,2XL,407.88,Doris Gardner,36340 Weeping Birch Terrace,Niue,8-(425)526-7718,524,William Day,Order via Third Party,BankHolidayPromotion,88,20140508,20140703,20140810,603.4,651.17,71.21,Eare
700549134-3,Puce,S,978.52,Keith Webb,48671 Spohn Pass,Colombia,1-(322)168-1237,278,Brenda Bennett,Onsite Consultant Sales,SpringPromotion,3,20140807,20140606,20141101,47.26,228.43,35.26,Yozio
485229778-9,Green,2XL,924.66,Patricia Washington,6645 Corscot Crossing,Liberia,8-(686)093-3501,390,Donald Kennedy,Telephone,BankHolidayPromotion,20,20140710,20140216,20140710,885.58,330.0,99.43,Blogtag
295269505-9,Teal,XS,431.93,Amy Harris,94 North Terrace,Zambia,2-(812)203-1151,790,Louise Matthews,Onsite Consultant Sales,ValentinesPromotion,2,20141001,20140211,20140309,39.82,914.21,51.94,Mycat
628117462-3,Pink,XL,114.54,Randy Hill,79748 Pawling Street,Dominican Republic,1-(554)964-4462,295,Michelle Burton,Onsite Consultant Sales,ValentinesPromotion,73,20141008,20141012,20140515,475.1,783.94,37.78,Dabtype
784977436-1,Goldenrod,XS,338.98,Annie Williamson,304 Lunder Place,Belarus,6-(902)637-6750,287,Raymond Payne,Onsite Consultant Sales,XMASPromotion,92,20140919,20140705,20140217,941.64,481.95,1.56,Skyble
975381645-6,Indigo,L,587.26,Gerald Graham,9581 Everett Trail,Bangladesh,8-(381)701-4402,32,Alice Elliott,Order via Third Party,NewYearPromotion,24,20140706,20140516,20141104,950.41,712.71,23.14,Gabspot
771852921-5,Turquoise,L,72.77,Patricia Jones,04026 Muir Center,Malta,2-(567)325-2578,491,Margaret Garza,Onsite Consultant Sales,SpringPromotion,66,20141119,20140306,20141119,404.16,786.17,69.57,Tanoodle
339740038-4,Green,2XL,79.99,Alice Morgan,4 Cottonwood Lane,US Minor Outlying Islands,9-(178)864-6884,468,Carolyn Coleman,Telephone,XMASPromotion,63,20141012,20140307,20140614,47.57,123.13,85.53,Podcat
524872780-4,Fuscia,3XL,257.29,Jesse Kelley,3932 Scoville Plaza,Mexico,7-(559)833-7152,750,Jennifer Ortiz,Onsite Consultant Sales,XMASPromotion,1,20141105,20140603,20140720,47.92,558.98,82.2,Kazu
081989180-0,Khaki,XL,968.07,Frances Hill,451 Wayridge Center,Bahamas,5-(134)477-3022,467,Rachel Hamilton,Order via Third Party,NewYearPromotion,55,20140504,20140803,20140902,575.36,301.14,57.82,Yodoo
632296674-X,Pink,M,997.51,Jimmy Ruiz,29 Basil Crossing,Zimbabwe,6-(411)197-8331,878,Helen Edwards,Order via Third Party,XMASPromotion,88,20140316,20140517,20140507,366.18,848.02,36.13,Topdrive
135968365-8,Mauv,S,42.28,Deborah Lewis,104 Gateway Junction,Solomon Islands,0-(295)343-9337,438,Jason Grant,Telephone,XMASPromotion,23,20140711,20140214,20141110,22.44,570.82,65.63,Linkbuzz
299255552-5,Teal,XS,628.67,Julia Williamson,6671 Evergreen Avenue,Northern Mariana Islands,2-(023)865-7218,695,Lillian Russell,Onsite Consultant Sales,SummerPromotion,6,20140506,20140601,20141108,289.57,644.41,47.95,Photolist
334981562-6,Pink,3XL,562.95,Stephen Mendoza,911 1st Crossing,French Southern Territories,1-(860)428-0348,820,Martha Medina,Telephone,ValentinesPromotion,22,20140410,20140509,20140420,473.9,15.54,18.09,Jamia
465419141-0,Green,M,948.16,Wayne Ward,64 Victoria Crossing,Bulgaria,4-(445)527-6837,730,Ruby Baker,Telephone,BankHolidayPromotion,2,20140512,20140604,20140614,304.84,109.65,33.19,Aimbu
540938773-2,Turquoise,L,580.0,Shirley Reed,961 Killdeer Drive,Morocco,6-(181)475-7987,598,Virginia Brooks,Order via Third Party,SpringPromotion,89,20140208,20140404,20140311,810.86,207.2,53.45,Quinu
516075298-6,Red,3XL,514.05,Aaron Miller,1 Gateway Terrace,Cambodia,5-(209)326-4493,148,Annie Rivera,Onsite Consultant Sales,WinterPromotion,49,20140314,20140905,20141111,375.11,540.51,55.22,Linktype
695828949-8,Crimson,XS,307.61,Carol Perez,30 Quincy Street,Rwanda,8-(918)265-6088,236,Craig Peters,Order via Third Party,XMASPromotion,35,20140702,20141014,20140213,679.83,626.96,94.04,Jabberbean
470590257-2,Indigo,XS,935.32,George Weaver,2467 Sheridan Court,Mayotte,4-(178)059-6266,796,Laura Wilson,Order via Third Party,EasterPromotion,43,20140308,20140603,20140215,36.11,761.48,22.92,Jabberstorm
668442340-0,Purple,3XL,991.77,Gregory Hernandez,1 Reinke Place,Armenia,9-(160)656-9232,169,Randy Montgomery,Telephone,EasterPromotion,23,20140514,20140407,20141118,79.61,789.24,80.57,Zoovu
607914875-7,Orange,L,997.08,Christine Chapman,589 Lakewood Gardens Terrace,Nigeria,4-(215)257-9573,807,Katherine Jackson,Onsite Consultant Sales,WinterPromotion,93,20141104,20141015,20140813,357.92,853.21,36.88,Jabberstorm
442451003-4,Puce,XL,220.89,Jessica Smith,86 Prentice Drive,Saint Martin,1-(248)887-3247,376,Raymond Kelley,Telephone,BankHolidayPromotion,26,20140305,20140412,20140415,501.11,391.96,6.67,Kamba
033770538-0,Green,S,350.07,Jonathan Berry,8324 Fair Oaks Point,Belarus,6-(819)192-5912,322,Eugene Warren,Onsite Consultant Sales,SpringPromotion,62,20140406,20140606,20140811,102.84,716.02,70.92,Oozz
514240664-8,Teal,M,292.38,Lisa Elliott,80689 Summer Ridge Place,Nauru,7-(433)892-4536,542,Paul King,Onsite Consultant Sales,AutumnPromotion,60,20141111,20140202,20141014,738.13,320.46,43.81,Jaxspan
389784662-4,Teal,3XL,296.73,Jack Parker,0116 Meadow Valley Street,Monaco,1-(233)224-0441,367,Cynthia White,OnlineSales,EasterPromotion,69,20140807,20140519,20141119,359.35,779.56,6.31,Flashpoint
093892214-9,Blue,XL,929.22,Linda Banks,8209 Shelley Pass,Norway,2-(487)916-6534,93,Craig Boyd,OnlineSales,SummerPromotion,79,20141013,20141116,20140818,399.83,453.45,89.35,Youopia
864110179-9,Teal,S,328.78,Amy Smith,44 Loeprich Place,Mozambique,9-(126)417-9430,645,Stephanie Scott,Telephone,ValentinesPromotion,19,20140519,20140509,20140218,991.79,63.64,64.09,Quaxo
872212562-0,Indigo,2XL,62.77,Cheryl Bowman,5525 Starling Drive,Croatia,5-(599)371-5809,564,Christopher Moreno,OnlineSales,SpringPromotion,24,20140804,20140819,20140610,989.63,558.64,57.43,Buzzster
523835786-9,Orange,2XL,414.45,Matthew Rice,60 Lotheville Place,Bangladesh,5-(193)657-9973,329,Brian Gutierrez,Telephone,SummerPromotion,8,20140215,20140916,20140204,197.7,930.68,13.52,Eimbee
964518363-4,Aquamarine,XS,8.59,Judy Fisher,519 Goodland Hill,Congo,7-(086)420-5169,552,Evelyn Bell,Telephone,ValentinesPromotion,64,20140505,20140416,20140608,358.38,601.53,26.87,Avamba
141836669-2,Aquamarine,M,379.53,Denise Weaver,336 Mariners Cove Drive,Belgium,1-(556)102-3415,812,Emily Boyd,Order via Third Party,SpringPromotion,58,20141118,20141103,20141002,793.23,874.37,70.16,Jabbersphere
074269435-6,Blue,XS,748.2,Antonio Mason,7820 Towne Lane,Belgium,0-(846)821-2543,836,Kevin Jackson,Telephone,SummerPromotion,16,20141014,20141001,20140909,78.54,567.88,92.86,Jaloo
268143999-X,Aquamarine,L,811.93,Donald Little,3 New Castle Alley,Jersey,8-(086)863-4715,522,Sandra Roberts,Onsite Consultant Sales,BankHolidayPromotion,27,20140703,20140502,20140518,509.88,580.36,63.15,Pixonyx
967675574-5,Maroon,3XL,252.82,Stephen George,0 Upham Center,Antigua and Barbuda,6-(512)307-8083,17,Alan Dixon,Order via Third Party,BankHolidayPromotion,67,20141107,20141008,20140212,544.99,986.95,86.07,Feedfire
025272629-4,Blue,L,854.49,Timothy Howell,01 Lakewood Junction,Romania,9-(085)293-5648,679,Doris Scott,Onsite Consultant Sales,ValentinesPromotion,76,20140317,20140902,20140414,43.44,263.77,70.61,Trunyx
078933304-X,Teal,XL,677.37,Daniel Reid,7 Scoville Court,New Caledonia,4-(512)498-1485,160,Aaron Cunningham,Onsite Consultant Sales,AutumnPromotion,92,20141109,20140706,20140620,926.14,510.02,33.76,Brightbean
174208304-8,Aquamarine,S,365.52,Bonnie Holmes,5516 Pine View Trail,Denmark,1-(073)325-1346,809,Carol Brooks,Onsite Consultant Sales,XMASPromotion,38,20140403,20140310,20140717,201.06,759.7,66.73,Linkbuzz
862642555-4,Pink,XS,428.64,Carolyn Barnes,7737 Erie Center,Trinidad and Tobago,6-(779)414-3172,217,Michael Evans,Onsite Consultant Sales,NewYearPromotion,49,20140907,20141108,20140210,349.52,572.62,10.51,Skippad
828145450-4,Indigo,3XL,331.75,Gloria Hanson,54 Amoth Circle,Botswana,5-(607)766-6113,514,Sara Jenkins,Telephone,AutumnPromotion,20,20140611,20140604,20140910,175.94,665.69,13.65,Aimbo
076396780-7,Turquoise,L,769.85,Matthew Spencer,40285 Vahlen Crossing,Montenegro,8-(481)620-2205,256,Douglas Payne,Onsite Consultant Sales,XMASPromotion,92,20140815,20141120,20140916,111.08,405.03,4.15,Innojam
222292173-2,Blue,M,197.4,Ruth Daniels,578 Dixon Trail,Botswana,9-(002)033-6148,374,Edward Harvey,Order via Third Party,AutumnPromotion,87,20140802,20140901,20140405,799.84,629.03,1.72,Yodo
408635367-9,Turquoise,XS,167.64,Maria Fernandez,0695 Hooker Drive,France,6-(307)187-2575,631,Sharon Stanley,Order via Third Party,ValentinesPromotion,68,20140214,20140807,20140516,196.2,982.88,31.78,Topdrive
381034161-4,Khaki,XS,321.31,Eric Montgomery,3 Larry Pass,Rwanda,7-(371)773-0725,184,Gregory Matthews,Order via Third Party,XMASPromotion,35,20140309,20140405,20140208,789.06,340.66,9.81,Yabox
325127618-2,Pink,3XL,95.89,Larry Graham,4541 Scofield Pass,Bangladesh,1-(229)193-0625,439,Linda Kennedy,Onsite Consultant Sales,NewYearPromotion,96,20140820,20140906,20140501,159.87,315.55,68.53,BlogXS
287999117-X,Mauv,M,194.77,Michael White,0558 Westridge Alley,Netherlands,8-(046)586-0352,442,Kathleen Andrews,Telephone,SummerPromotion,71,20140916,20140908,20140819,217.88,752.49,74.48,Divanoodle
254552936-2,Teal,3XL,9.13,Ernest Carr,9245 Sunnyside Parkway,Saint Helena,8-(997)524-4303,728,Adam Reid,Onsite Consultant Sales,NewYearPromotion,62,20140311,20141019,20141009,653.8,523.35,64.01,Realcube
424020380-5,Fuscia,M,277.3,Arthur Kennedy,9 Larry Plaza,Guinea,3-(206)880-3477,937,Marie Hudson,Order via Third Party,AutumnPromotion,15,20140920,20141014,20141004,678.36,239.52,72.68,Bubblemix
935032599-3,Pink,2XL,695.56,Brenda Black,5 Chinook Pass,Slovenia,0-(215)539-8765,953,Dorothy Murray,Order via Third Party,NewYearPromotion,82,20140701,20140215,20140719,911.37,657.03,77.32,Agimba
120629352-7,Yellow,XL,521.58,Peter Washington,4862 Corben Place,Belgium,6-(733)737-4412,346,Brenda Sims,Onsite Consultant Sales,NewYearPromotion,61,20140611,20140407,20140719,93.72,323.86,40.21,Linklinks
124843726-8,Yellow,2XL,141.6,Marilyn Boyd,9464 Jenifer Parkway,Equatorial Guinea,2-(487)263-4042,152,Melissa Wilson,Telephone,XMASPromotion,56,20140318,20140818,20140511,385.7,946.2,83.12,Thoughtblab
553151262-7,Teal,3XL,140.46,Harry Rodriguez,18 Jana Street,Niue,1-(859)624-6087,14,Martha Greene,OnlineSales,NewYearPromotion,54,20140320,20141119,20140814,140.46,513.06,63.02,Buzzdog
411634657-8,Crimson,3XL,166.76,Joe Stone,45 Moulton Road,Kenya,6-(016)100-0790,612,Craig Gilbert,Order via Third Party,SpringPromotion,85,20140404,20141107,20140201,434.69,296.15,23.19,Trilith
972269392-1,Puce,L,592.55,Jimmy Freeman,8 Vermont Street,Taiwan,3-(324)600-1055,799,Janice Franklin,Order via Third Party,AutumnPromotion,42,20141112,20141004,20140301,282.01,729.99,43.92,Zoonoodle
758086650-1,Khaki,L,263.79,Johnny James,71 Cody Point,Panama,8-(156)817-0623,352,Keith Reynolds,Telephone,SpringPromotion,80,20140315,20140906,20141016,745.66,30.49,41.75,Voonte
042581845-4,Yellow,L,666.35,Edward Greene,907 Boyd Crossing,Falkland Islands (Malvinas),6-(182)287-6387,897,Shirley Reed,Order via Third Party,ValentinesPromotion,50,20141005,20140515,20141001,483.29,529.15,94.26,Demimbu
314273445-7,Puce,S,731.23,Donald Cruz,3 Waxwing Parkway,Malawi,6-(298)025-3160,637,Larry Fox,Onsite Consultant Sales,EasterPromotion,36,20140514,20140916,20140412,500.82,325.43,66.14,Browseblab
122310115-0,Pink,XS,247.2,Jimmy Carter,5 Arkansas Park,Botswana,4-(408)101-9275,959,Joseph Meyer,OnlineSales,WinterPromotion,1,20141102,20140803,20140418,728.15,747.16,51.98,Twinder
830748986-5,Pink,XL,938.55,Paula Nguyen,1835 Fremont Terrace,Saint Kitts and Nevis,0-(341)869-6120,168,Paul Crawford,Onsite Consultant Sales,NewYearPromotion,50,20140818,20140719,20140603,789.58,112.46,38.65,Topdrive
210535941-8,Green,L,744.71,Kelly Franklin,231 Weeping Birch Park,Nauru,4-(939)028-6050,68,Craig Alvarez,Onsite Consultant Sales,BankHolidayPromotion,10,20140820,20140306,20140416,484.54,695.77,16.65,Riffpath
851129079-6,Orange,2XL,394.09,Scott Gomez,30 Badeau Pass,Western Sahara,4-(914)562-0741,813,Carl Kennedy,Onsite Consultant Sales,WinterPromotion,46,20140618,20140702,20140816,350.7,60.5,87.61,Zoomdog
938044762-0,Mauv,M,695.6,Theresa Shaw,037 Gale Alley,Gabon,5-(769)165-8011,202,Kimberly Cunningham,Telephone,AutumnPromotion,78,20140612,20141111,20140319,213.0,892.32,25.24,Edgeify
542676242-2,Maroon,XL,794.69,Kenneth Dean,1 Main Point,Saint Vincent and the Grenadines,4-(044)473-1426,778,Jonathan King,Order via Third Party,EasterPromotion,99,20140515,20140903,20140310,54.76,126.94,40.68,Brainverse
029082036-7,Maroon,L,818.44,Anna Morales,99716 Portage Street,Sao Tome and Principe,8-(677)663-5135,962,Chris Snyder,Telephone,SpringPromotion,74,20140917,20140301,20140211,739.94,644.87,22.34,Shufflester
908757594-7,Pink,XL,430.57,Clarence Barnes,5 Valley Edge Drive,Tuvalu,2-(462)822-4881,356,George Morgan,Telephone,BankHolidayPromotion,99,20140415,20140416,20140917,655.7,389.01,41.57,Wordify
771902678-0,Orange,2XL,120.08,Sandra Fisher,124 Myrtle Road,Botswana,6-(368)303-5180,363,Emily Roberts,Order via Third Party,NewYearPromotion,87,20140218,20140710,20140316,598.38,315.76,97.91,Flashset
514334791-2,Purple,XL,37.92,Kevin Day,51233 South Court,Tajikistan,7-(045)888-1124,584,Christina Diaz,OnlineSales,AutumnPromotion,30,20140306,20140620,20140202,920.29,378.27,42.07,Divape
424167859-9,Red,M,959.28,Joan Mason,33515 Calypso Trail,Zimbabwe,4-(545)909-7888,549,George Kelley,Onsite Consultant Sales,SpringPromotion,43,20141005,20140803,20140502,119.44,29.28,6.02,Realbuzz
685264414-6,Red,2XL,830.83,Brenda Welch,3 Scott Circle,Canada,3-(145)013-7351,828,Frank Ortiz,Onsite Consultant Sales,XMASPromotion,67,20140705,20141004,20140302,107.99,121.11,73.64,Pixonyx
963662978-1,Green,M,326.17,Louise Lynch,81 Charing Cross Hill,Portugal,4-(881)387-1789,84,Wanda Kelley,OnlineSales,EasterPromotion,9,20140711,20141012,20141001,138.68,728.35,41.77,Teklist
801969338-6,Red,2XL,718.05,Ronald Henderson,2963 Cordelia Circle,Guernsey,0-(488)699-1830,374,Jerry Vasquez,Telephone,BankHolidayPromotion,22,20140315,20140515,20141008,295.8,892.18,71.34,Bubblemix
956487423-8,Turquoise,3XL,352.26,Karen Bell,0 Truax Center,Myanmar,0-(617)333-9342,895,Evelyn Hunt,Order via Third Party,WinterPromotion,9,20140516,20140907,20140508,998.45,915.68,81.3,Devbug
176494844-0,Khaki,3XL,532.42,Paul Bradley,1 Sloan Place,Algeria,5-(230)363-4885,236,Doris Snyder,Onsite Consultant Sales,SummerPromotion,47,20141113,20140710,20140903,944.8,410.82,70.59,Photolist
573936224-5,Violet,XL,677.84,Terry Lewis,1 Arkansas Road,Bangladesh,7-(426)342-5925,400,Kelly Baker,Onsite Consultant Sales,EasterPromotion,60,20140902,20140911,20140611,843.96,910.94,22.14,Meedoo
993917690-2,Goldenrod,L,368.47,Christina Fernandez,45 Northridge Way,Tunisia,4-(411)705-7074,264,Wanda Morgan,Onsite Consultant Sales,SummerPromotion,79,20140413,20140604,20140609,475.17,989.8,76.01,Flashset
062339485-5,Goldenrod,3XL,723.14,Helen Spencer,8 Arapahoe Place,Brazil,8-(823)475-6467,514,Philip Brown,Onsite Consultant Sales,BankHolidayPromotion,92,20140715,20141003,20141007,152.87,624.9,77.18,Vimbo
016157195-6,Pink,M,955.0,Edward Sanders,7 Manufacturers Park,Turkey,9-(792)281-1582,586,Christopher Castillo,Onsite Consultant Sales,NewYearPromotion,47,20141103,20140415,20140709,56.28,905.35,28.14,Devbug
761333635-2,Purple,3XL,263.91,Nancy Carpenter,33 Stephen Place,Marshall Islands,1-(878)865-2806,702,Carlos Long,OnlineSales,BankHolidayPromotion,93,20140408,20140618,20140606,353.96,730.83,94.86,Fadeo
291110643-1,Turquoise,3XL,28.29,Samuel Freeman,6633 Autumn Leaf Junction,Macau,0-(298)519-6739,288,Sharon Gardner,Onsite Consultant Sales,WinterPromotion,98,20140513,20141108,20140409,718.7,102.08,86.71,Photofeed
958635534-9,Aquamarine,L,224.75,Virginia Knight,80461 Monica Street,Poland,7-(360)818-4733,564,Gregory Rivera,OnlineSales,NewYearPromotion,35,20140506,20140618,20140412,355.24,468.36,16.61,InnoZ
250772622-9,Yellow,XL,293.3,Joe Montgomery,6 Oneill Lane,USSR,7-(391)862-3409,962,Russell Hudson,Telephone,AutumnPromotion,53,20140314,20140614,20140812,493.4,896.13,96.38,Riffpath
679927921-3,Green,XL,369.42,Kathryn Stephens,9282 Stephen Terrace,Belarus,4-(630)517-8962,355,Anne Lee,Order via Third Party,SummerPromotion,43,20140811,20140401,20140511,102.7,293.35,18.03,Youfeed
053582167-0,Khaki,L,294.49,Laura Baker,63 Nobel Street,Lebanon,5-(024)375-5259,285,Louise Richards,Telephone,WinterPromotion,89,20140203,20140309,20141113,662.9,920.84,32.78,Photofeed
487970593-4,Goldenrod,M,762.8,Albert Allen,6 Havey Drive,Hong Kong,0-(416)938-9024,796,Bobby Cooper,Order via Third Party,ValentinesPromotion,79,20140609,20140209,20140411,807.3,450.67,93.06,Bubblemix
646673954-6,Puce,L,194.53,Mildred Bennett,4702 Bluejay Center,Azerbaijan,0-(823)771-0399,156,Louis Perkins,Order via Third Party,SpringPromotion,68,20140810,20140220,20140906,510.1,59.59,99.29,Yodel
653207001-7,Purple,XL,936.82,Brandon Rice,4 Pawling Parkway,Mongolia,3-(708)959-3660,652,Cheryl Carroll,OnlineSales,AutumnPromotion,38,20140607,20141005,20140801,845.46,915.18,80.49,Voonder
199729583-0,Orange,M,475.58,Frances Shaw,2 Anhalt Court,Brazil,4-(819)569-8192,598,Carl Anderson,Order via Third Party,SummerPromotion,42,20140919,20140510,20140503,286.88,747.04,81.1,Photobug
847209806-0,Turquoise,XS,858.07,Julie James,028 Aberg Road,Sao Tome and Principe,3-(539)934-7756,241,Joshua Peterson,Onsite Consultant Sales,BankHolidayPromotion,16,20140517,20140701,20141106,974.83,881.84,34.43,Gigazoom
621315353-5,Turquoise,XS,93.8,Christina Owens,4941 Novick Parkway,Pakistan,1-(964)097-8059,191,Irene Lawrence,Onsite Consultant Sales,BankHolidayPromotion,28,20140920,20140402,20140505,937.08,548.41,13.27,Yozio
584363414-0,Turquoise,XL,224.63,Rachel Price,86533 Derek Pass,Egypt,6-(482)247-6704,881,Alan Carter,OnlineSales,SummerPromotion,93,20141007,20140503,20140303,449.85,201.74,11.05,Tambee
381984090-7,Blue,S,348.13,Ernest Olson,0279 Buena Vista Park,Burkina Faso,9-(157)482-8914,594,Paula Mason,Onsite Consultant Sales,BankHolidayPromotion,48,20141120,20140820,20140820,884.5,815.21,40.44,Eare
715058837-9,Puce,S,438.4,Sara Woods,7 Sauthoff Drive,Estonia,9-(637)964-7850,958,Sean Andrews,Telephone,SummerPromotion,97,20140806,20140613,20140604,988.76,737.88,6.27,Twiyo
789324165-9,Orange,L,878.17,Paula Elliott,652 Hanover Road,Montserrat,0-(316)334-8712,692,Larry Brown,Onsite Consultant Sales,XMASPromotion,99,20140220,20140705,20140707,60.57,439.14,40.6,Agivu
021723362-7,Red,2XL,163.66,Kathy Campbell,6215 Hoard Parkway,Norfolk Island,5-(465)297-3120,646,Judy Morris,Telephone,ValentinesPromotion,9,20140719,20140901,20140511,678.08,432.29,81.28,Youfeed
015011980-1,Maroon,XL,662.89,Pamela Morris,1 Waxwing Street,Bangladesh,1-(567)951-7007,95,Sara Olson,Onsite Consultant Sales,NewYearPromotion,20,20141114,20141017,20140204,436.24,409.86,14.87,Lajo
110448266-5,Crimson,XS,374.89,Jack Taylor,82 Hoard Terrace,Guatemala,0-(771)822-0754,239,Tammy Lewis,Telephone,NewYearPromotion,26,20140305,20140611,20140211,188.29,266.64,53.71,Camimbo
929693337-4,Puce,L,147.08,Anthony Reid,1 Southridge Junction,Solomon Islands,2-(828)332-3480,689,Andrea Walker,OnlineSales,EasterPromotion,69,20140716,20140215,20140911,123.11,686.87,95.68,Babblestorm
247792618-7,Fuscia,L,885.08,Anthony Washington,74271 Bluejay Park,Trinidad and Tobago,3-(194)366-3973,828,Susan Morrison,OnlineSales,XMASPromotion,57,20140910,20141106,20140619,339.85,412.07,61.49,Babblestorm
313004196-6,Turquoise,S,626.67,Frank Larson,67015 Twin Pines Crossing,Cayman Islands,0-(967)862-9807,504,Alan King,Order via Third Party,XMASPromotion,79,20140814,20141109,20140520,710.98,702.9,86.06,Voonix
404582791-9,Puce,3XL,76.02,Louis Larson,26835 Meadow Vale Avenue,Ghana,4-(448)418-6142,963,Sarah Powell,OnlineSales,SummerPromotion,46,20140706,20140713,20140912,849.01,160.19,16.65,Leexo
951393721-6,Puce,S,44.34,Paul Burton,3920 Dunning Crossing,Switzerland,6-(242)852-8434,35,Ernest Wilson,Order via Third Party,SpringPromotion,58,20140204,20141003,20140917,692.54,291.43,38.12,Miboo
751216953-1,Red,M,825.7,Doris Riley,4989 Schmedeman Crossing,French Southern Territories,4-(191)244-8745,857,Ronald Diaz,OnlineSales,ValentinesPromotion,98,20140817,20140908,20140710,597.41,484.44,12.86,Photobug
188067066-6,Blue,L,884.9,Clarence Little,182 Karstens Lane,Turkmenistan,4-(110)628-3540,482,Bonnie Armstrong,OnlineSales,AutumnPromotion,62,20140407,20140616,20140301,230.86,147.17,41.56,Photobug
891785859-7,Teal,3XL,67.46,Sara Murray,3 Dovetail Terrace,Bhutan,0-(805)454-7691,304,Charles Mitchell,Telephone,XMASPromotion,36,20140602,20140212,20140716,869.12,8.13,81.41,Oloo
896873950-1,Indigo,2XL,554.37,Cynthia Pierce,2 Oak Street,Bahrain,9-(652)741-9819,304,Randy Price,Telephone,BankHolidayPromotion,34,20141003,20140809,20140705,126.13,138.32,84.14,Trupe
704990236-5,Teal,S,7.74,Albert Brown,6 Oxford Pass,Antarctica,4-(630)218-3972,558,Shirley Lynch,Telephone,WinterPromotion,52,20140313,20140912,20140518,3.82,975.99,79.43,Quire
381288880-7,Crimson,XL,30.87,Patricia Taylor,708 Clemons Junction,Croatia,7-(776)784-3508,793,Samuel Garrett,Onsite Consultant Sales,NewYearPromotion,73,20140306,20140613,20140813,788.87,507.46,69.75,Thoughtstorm
